label,text
email,admin6331@hotmail.com
url,https://example.com:3000/products
url,http://app.example.com:3000/
phone,+49 489.123.9299
url,https://example.com:443/users/123?q=search&utm=1
address,"221 Queen St, New York, Gauteng 100000, Brazil"
url,https://app.xn--p1ai:80/
email,info.a+spam@yahoo.com
url,http://sub.example.org:80/
phone,939-4992846
phone,+46 (162) 906-0173 ext. 7429
address,"Unit 45, 8471 Church Way, Cape Town, Australia 10001"
address,"PO Box 4522, Moscow, Bavaria, Australia - 111 22"
phone,+44 3374711080
phone,(+61)-939-8795209
phone,+91 721-179-2174
email,contact+work@yahoo.com
address,"SW1A 1AA New York, Hill Road 9574, United Kingdom"
email,first_last5062+spam@govdomain.gov
address,"Apt 585, 5840-Lake Rd, Rome 100-0001, Japan"
email,sales+work@example.com
url,https://app.service.io:8443/
email,user2822@example.com
phone,+55 (243) 161-2253 ext. 6137
phone,+61 716.525.2753
url,http://dev.sub.example.org:80/download/file.zip?q=test&utm=1#section-6
phone,+27 114.280.9084
phone,-8562560
address,"Queen Terrace 602
100000 Moscow
India"
phone,+61 670-457-9567
url,http://api.portal.net/products
address,"28001 Cape Town, Hill St 3415, South Africa"
email,first_last.b@govdomain.gov
email,john@example.com
phone,766-8922136
url,http://xn--p1ai/download/file.zip
address,"Hill Avenue 9401
100-0001 Rome
South Africa"
address,"6945 Oak Avenue, London"
phone,(+49) 724 147 1689
email,john@startup.io
url,https://dev.sub.example.org:8080/a/b/c
address,"3758 Church Terrace, Paris, Moscow Oblast, 04524, Germany"
url,https://app.service.io:443/home?q=x&utm=1
address,"SW1A 1AA São Paulo, Birch Way 6841, South Africa"
address,"Unit 16, 1745 Queen Ave, Stockholm, India 04524"
phone,+86 (670) 176-4095 ext. 3226
phone,-1057187
url,http://mysite.co:3000/users/123
address,"SW1A 1AA Rome, Maple Avenue 4901, South Africa"
phone,+55 782.817.2247
phone,+27 3448819206
url,http://xn--p1ai:3000/about?q=search&utm=1
phone,+86 343-171-1389
email,support2411@mail.co.uk
address,"PO Box 6402, Rome, Gauteng, USA - 111 22"
phone,+743 883 6259683
url,http://example.com:443
phone,(+34)-683-9214065
email,first_last.team+work@mail.co.uk
url,https://sub.example.org:8080/products
phone,(+82) 814 141 7233
url,http://app.service.io:8080/
email,info1875+promo@yahoo.com
address,"Unit 16, 4238 Queen Drive, Rome, South Korea 04524"
address,"Unit 23, 943 Queen Rd, Seoul, India 28001"
address,"Apt 223, 330 King Ave, Cape Town, NSW, SW1A 1AA, Italy"
phone,+192 458 8965867
phone,+64 304 2240195
url,https://example.com:3000/
email,info+work@hotmail.com
phone,+27 119.428.3285
email,first_last9152@startup.io
email,team+work@mail.co.uk
address,"King Street 8903
400001 Stockholm
Australia"
phone,(+46)-755-3512925
address,"Apt 893, 1154 Pine Terrace, Rome, Lazio, 80331, Sweden"
phone,+91 (594) 721-1228 ext. 2497
email,john+work@dept.mail.co.uk
address,"9796, Birch Way, Near Bus Stand, London - 04524, FL, United Kingdom"
phone,+91 243 6359995
email,jane+filter@service.org
email,marialastname7558.b@yahoo.com
url,http://dev.xn--p1ai:80/a/b/c
email,contact.team@institute.edu
email,contact73@startup.io
phone,+39 (293) 483-4903 ext. 5972
email,team.team@startup.io
url,https://xn--p1ai:3000/search?q=search&utm=1
phone,+534 484 8659616
email,info+filter@dept.service.org
phone,(+46) 161 766 9033
address,"3412, Birch Road, Behind Temple, Seoul - 2000, TX, Sweden"
email,contact3685+work@hotmail.com
email,firstname.lastname2715+work@company.co
url,http://mysite.co:8080/download/file.zip?q=search&utm=1
email,sales4002@startup.io
url,xn--p1ai:8443/q=test&utm=1
phone,(+55)-272-6230918
address,"Pine Drive 4231
04524 Tokyo
Australia"
url,https://dev.service.io:3000/download/file.zip?q=x&utm=1
url,http://xn--p1ai:8080/download/file.zip?q=test&utm=1
address,"9023, Cedar Avenue, Behind Temple, São Paulo - SW1A 1AA, NY, USA"
url,http://mail.com:443/search?q=search&utm=1
address,"8001 Sydney, Birch Rd 2681, France"
email,team8137@institute.edu
url,https://www.service.io:8443
address,"8144 High Blvd, Moscow, Moscow Oblast 00184, United Kingdom"
email,contact+filter@dept.yahoo.com
address,"5267 High Terrace, Stockholm, CA 100000, Japan"
url,https://api.mysite.co:8080/users/123
phone,(+49) 630 643 7093
email,admin.b@mail.co.uk
url,http://app.xn--p1ai:8443/download/file.zip
url,https://www.xn--p1ai:443/users/123#section-6
phone,+82 425-250-0916
phone,+34 4223591617
phone,(+91) 245 977 2332
url,http://mysite.co:8080/products#section-8
address,"Unit 9, 703 Birch Street, Cape Town, Russia 10001"
phone,(+27) 425 895 5642
email,info@dept.service.org
email,john.a@company.co
email,first_last.b+promo@example.com
url,https://api.example.com:443
address,"2403-Church Lane, New York 75001, South Korea"
phone,+61 8045125420
url,https://app.sub.example.org:80/home?q=search&utm=1
email,marialastname.b@company.co
url,http://sub.example.org:443/download/file.zip#section-5
email,first_last6097.a+promo@mail.co.uk
address,"High St 2211
2000 São Paulo
France"
email,user5437.a+spam@service.org
phone,+1 3515167269
phone,-5561627
email,first_last+spam@secure.mail.co.uk
phone,(+39)-767-7573994
email,john846+promo@yahoo.com
address,"Unit 27, 1234 Hill Avenue, Moscow, Japan SW1A 1AA"
address,"400001 Tokyo, River Ave 380, Germany"
address,"3203-Hill St, London 00184, USA"
url,http://dev.service.io:3000/home
email,team5917@mail.co.uk
phone,-3147424
url,https://api.xn--p1ai:8080/items/abc-123?q=search&utm=1
url,https://xn--p1ai:8443/search
email,alex.lastname2596@institute.edu
address,"River Rd 6755
10001 Seoul
India"
email,user+promo@hotmail.com
email,support.b@example.com
email,first_last1558@mail.co.uk
address,"5368-Hill Road, Tokyo 04524, Brazil"
email,support841+promo@institute.edu
address,"Lake St 6158
8001 Sydney
South Africa"
url,http://portal.net:8443/a/b/c?q=search&utm=1
url,http://app.mail.com:443/a/b/c?q=search&utm=1
address,"Apt 450, 9154 Queen Ave, Paris, Lazio, 111 22, France"
address,"7046, Lake Way, Near Bus Stand, Tokyo - 8001, NSW, United Kingdom"
phone,+27 (147) 861-1311 ext. 3451
url,https://www.xn--p1ai:3000/a/b/c#section-10
url,https://sub.example.org:3000/products?q=test&utm=1
email,contact582@example.com
phone,(+39)-113-7176626
email,info2534@govdomain.gov
phone,(+49) 452 484 2636
email,contact@dept.mail.co.uk
email,user+spam@yahoo.com
url,https://portal.net/#section-7
email,admin7105@gmail.com
url,http://api.mysite.co:8080/search?q=test
email,sales9327@yahoo.com
email,info4312@govdomain.gov
phone,716-7815412
phone,926-6810530
url,http://blog.xn--p1ai:8080/search?q=test
address,"75001 São Paulo, Queen Drive 4036, France"
email,maria.lastname2542@govdomain.gov
phone,-9284261
phone,+82 5771564976
email,user.a@startup.io
email,user3865.team@mail.co.uk
phone,+82 2768499634
address,"7543 Birch Court, Moscow, Bavaria 00184, Brazil"
email,jane5532@yahoo.com
email,user4093@company.co
url,http://app.xn--p1ai:8080/about#section-8
url,http://blog.mysite.co:80/#section-2
phone,+27 179.220.2155
email,user4774+filter@yahoo.com
email,firstname.lastname+spam@company.co
email,sales3016@yahoo.com
url,https://www.xn--p1aiq=test&utm=1
address,"3329 Oak Road, Moscow, Bavaria, 400001, USA"
address,"111 22 Sydney, Lake Avenue 6101, Sweden"
address,"Queen St 226
101000 Paris
Spain"
url,http://www.mail.com:8080/download/file.zip
phone,+91 (578) 642-1567 ext. 5930
url,https://blog.example.com:443/about
phone,+1 343.901.4807
url,https://app.service.io:8080/
phone,675-7769313
email,info3648@institute.edu
url,https://example.com:80/users/123
url,https://www.portal.net:8443/a/b/c
url,http://api.sub.example.org:80/search?q=test#section-3
address,"2459 Hill Blvd, London, Seoul 28001, Spain"
url,https://www.xn--p1ai:8443/about
url,https://example.com:8080/products
phone,+27 (253) 449-3450 ext. 7534
address,"SW1A 1AA Paris, Queen Avenue 6659, Sweden"
email,team3899@institute.edu
email,sales5951@mail.co.uk
address,"5599 King Blvd, Madrid"
url,https://sub.example.org:8080/users/123#section-8
url,http://xn--p1ai:3000/about?q=search&utm=1#section-10
email,user121.team@hotmail.com
email,info6117@govdomain.gov
phone,716-5111350
url,https://app.example.com:80/
email,contact@service.org
phone,623 610-0071
phone,+44 7478908722
email,contact9705+filter@service.org
phone,134-4710162
url,https://mysite.co/download/file.zip
address,"Apt 373, 6343 High Rd, Madrid, SP, 75001, Japan"
address,"Unit 16, 6720 Cedar Avenue, Moscow, Brazil 400001"
address,"Unit 40, 2643 Maple St, Berlin, China 10001"
email,support475@hotmail.com
url,http://blog.portal.net:8080/download/file.zip
address,"2000 Tokyo, Cedar Road 2563, South Korea"
url,https://blog.service.io:443/products
address,"PO Box 2608, Rome, CA, Japan - 8001"
address,"SW1A 1AA New York, Elm Blvd 425, USA"
address,"River Crescent 1622
04524 Sydney
Germany"
url,http://service.io:80/items/abc-123
address,"PO Box 8246, Tokyo, Bavaria, Sweden - 111 22"
url,http://mysite.co:443/search?q=test
email,user8@company.co
email,john+spam@dept.hotmail.com
address,"8822, Pine Rd, Beside School, São Paulo - 01000-000, Lazio, India"
address,"Elm Crescent 9922
75001 Berlin
United Kingdom"
phone,+152 294 7446229
email,user4623.b@gmail.com
url,https://api.example.com:80/search?q=test
email,sales707+promo@govdomain.gov
email,firstnamelastname.team@startup.io
url,http://api.xn--p1ai:80q=test&utm=1#section-4
phone,(+55) 499 744 8666
address,"PO Box 1986, Paris, IL, Italy - 00184"
url,mail.com:80
address,"Apt 214, 4118-High Way, Seoul 01000-000, Brazil"
url,https://service.io:80/items/abc-123
address,"PO Box 745, New York, Île-de-France, France - 01000-000"
phone,+1 956-902-7786
phone,+268 244 4675053
url,https://service.io:8443/download/file.zip?q=test&utm=1
address,"9366 Birch Ave, Rome, NSW 101000, Germany"
address,"Unit 240, APO AE 40317"
url,https://www.sub.example.org:8080/items/abc-123
address,"River Road 4555
04524 London
Australia"
email,info.b+promo@govdomain.gov
email,contact.team@mail.co.uk
address,"Cedar Way 6280
100000 Sydney
Brazil"
url,https://mysite.co:80/download/file.zip
email,sales9772.a@govdomain.gov
address,"1199 Queen Court, Rome, Maharashtra, 2000, Spain"
url,http://app.sub.example.org:443/search#section-6
url,app.portal.net:8443/users/123?q=x&utm=1
email,team@example.com
email,first_last.b@hotmail.com
address,"448 King Drive, Madrid, Moscow Oblast SW1A 1AA, USA"
phone,+39 8287542751
address,"PO Box 2096, São Paulo, Gauteng, USA - 28001"
url,https://www.mysite.co:80/download/file.zip
phone,738-8631041
address,"Church Street 8119
10001 Cape Town
China"
url,https://example.com:3000/search?q=test
email,info.b@gmail.com
email,first_last7571@startup.io
email,team5116@hotmail.com
url,https://example.com:3000/items/abc-123?q=search&utm=1
address,"4917-Church Terrace, Cape Town 2000, Germany"
url,http://blog.mysite.co/items/abc-123#section-9
email,firstname.lastname469+promo@yahoo.com
email,first_last@hotmail.com
url,https://api.example.com:443/
phone,-2309429
address,"1999-Oak Court, Seoul SW1A 1AA, South Korea"
phone,100-1816917
address,"Apt 565, 9802-Elm Road, Rome 111 22, South Korea"
email,firstname.lastname+spam@institute.edu
address,"Unit 668, APO AE 31878"
address,"Unit 10, 6090 Lake Blvd, Sydney, South Korea 101000"
address,"PO Box 5306, Rome, CA, Japan - 100000"
address,"Sunset Road 7192
400001 Beijing
United Kingdom"
phone,(+1)-643-9428031
address,"PO Box 6698, London, Tokyo, USA - 400001"
phone,926-7334839
url,https://api.example.com:8080#section-3
phone,(+91)-132-3551684
url,http://portal.net/download/file.zip
email,john3505@yahoo.com
address,"9890 Queen Drive, Mumbai, NSW SW1A 1AA, United Kingdom"
address,"01000-000 London, Church Crescent 6934, Italy"
url,http://portal.net:80/users/123#section-9
phone,+81 (31) 904-2636 ext. 4696
address,"PO Box 3647, New York, Bavaria, Brazil - 28001"
email,jane1219@yahoo.com
address,"Church Terrace 430
01000-000 Paris
United Kingdom"
email,user5236+promo@startup.io
email,firstnamelastname.a+spam@hotmail.com
phone,+482 176 7597625
email,contact3723@example.com
address,"Cedar Terrace 2168
400001 Madrid
Italy"
url,https://blog.service.io/search?q=x&utm=1#section-6
url,https://www.mysite.co:80/
email,first_last+filter@service.org
url,http://api.mysite.co:8080/about
email,first_last5728@dept.service.org
url,http://sub.example.org:3000/home?q=search&utm=1
email,user9260@dept.service.org
phone,-6346740
phone,(+49) 258 144 9904
url,http://xn--p1ai:3000/items/abc-123
address,"Unit 844, APO AE 70270"
email,jane.team+spam@gmail.com
phone,+33 848.733.9972
email,team.team+promo@startup.io
address,"9982 River Drive, London"
address,"PO Box 1497, Berlin, Maharashtra, India - 400001"
phone,-3563782
address,"1810 Birch Way, Stockholm, NY, 28001, Australia"
phone,-7839343
address,"3215 Hill Terrace, Cape Town, Moscow Oblast 101000, USA"
phone,(+7) 236 836 1939
phone,+39 9751516468
phone,(+7) 123 169 0732
url,https://mail.com:8443/users/123
email,contact.team@startup.io
email,support.team@hotmail.com
email,john9238@govdomain.gov
phone,+992 109 6756761
address,"High Crescent 4253
28001 Berlin
Italy"
url,https://dev.example.com:3000/home?q=search&utm=1
address,"4749 Elm Street, Madrid, NY, 00184, Japan"
phone,187-4049642
email,jane2207.b@service.org
url,https://example.com/users/123
email,user+work@mail.co.uk
url,https://dev.sub.example.org:8443/#section-1
address,"Cedar Ave 3716
80331 Paris
China"
url,http://api.example.com:443/download/file.zip
email,team1919@company.co
address,"Unit 538, APO AE 14360"
url,http://mysite.co:80/about
phone,(+34) 270 229 2548
address,"3120-Cedar Lane, Cape Town 100-0001, Japan"
email,contact.b+work@example.com
address,"PO Box 778, Madrid, SP, Sweden - 80331"
url,http://blog.portal.net/users/123
phone,+46 452.687.7836
url,https://example.com:8080/
email,first_last9870.b@yahoo.com
url,https://mail.com:8443/home
address,"3222-Cedar Street, Cape Town 400001, Germany"
address,"Unit 677, APO AE 34328"
url,https://api.service.io:8443/home
phone,(+33)-831-4029083
phone,+7 797-220-6086
url,http://service.io/#section-9
email,sales.b@secure.company.co
url,https://mysite.co:443/search?q=test
email,team@institute.edu
address,"8872 High Blvd, Cape Town"
url,http://mysite.co/download/file.zip
email,admin.b+promo@secure.example.com
url,https://xn--p1ai:8080/items/abc-123
email,admin+promo@startup.io
url,http://sub.example.org:8443/users/123
phone,600 456-5303
url,http://xn--p1ai:8443/products
url,http://api.example.com:3000/products
phone,+91 (861) 180-6983 ext. 7653
url,https://portal.net:3000/products
url,https://portal.net:80/search
email,info+filter@gmail.com
url,http://example.com:443/download/file.zip
url,http://www.sub.example.org:80/
url,https://app.sub.example.org:80/search?q=test
email,jane7900@example.com
phone,+951 797 1402518
phone,+46 4277561834
url,http://dev.xn--p1ai/about?q=search&utm=1
email,info+promo@govdomain.gov
email,support+filter@service.org
address,"Unit 3, 6388 Pine Road, Madrid, Sweden 111 22"
email,support@dept.startup.io
address,"9493 Elm Lane, Beijing, NY, 100000, Italy"
email,first_last1326+work@gmail.com
phone,+33 2644847276
phone,425-3009194
email,sales180+filter@mail.co.uk
address,"9701 Pine St, Tokyo"
phone,(+39)-831-9100519
phone,+44 887-520-4940
address,"Unit 36, 9960 Oak St, Stockholm, South Korea 111 22"
address,"Unit 662, APO AE 28057"
email,support+promo@dept.startup.io
address,"PO Box 4692, Sydney, Tokyo, France - 04524"
url,https://www.portal.net:8080/download/file.zip?q=search&utm=1
url,xn--p1ai:80/search?q=search&utm=1#section-9
url,https://sub.example.org:8080/about#section-5
email,team7571.b@startup.io
phone,+82 617.645.7106
phone,343 796-7291
address,"Unit 505, APO AE 38613"
email,admin.team+promo@gmail.com
phone,458-7621485
url,http://www.mysite.co:8443/home#section-6
url,https://api.example.com:443/download/file.zip
email,support+filter@gmail.com
url,http://xn--p1ai/about
phone,-7175670
email,sam.lastname1467@hotmail.com
email,support7054@hotmail.com
phone,(+27)-47-9526020
url,https://dev.mail.com/search?q=test
address,"Unit 37, 9066 Hill Court, London, USA 00184"
phone,895 544-2192
phone,(+91)-137-2638163
address,"74 Lake Terrace, Beijing, Seoul 04524, Russia"
url,https://sub.example.org/home
phone,+1 5897854817
email,admin.team@startup.io
phone,(+82)-691-6145269
phone,(+91) 161 783 8570
email,alex.lastname+work@mail.co.uk
email,support+filter@hotmail.com
url,https://service.io:8443/a/b/c?q=search&utm=1
address,"PO Box 4036, Stockholm, Tokyo, United Kingdom - 111 22"
address,"PO Box 7741, Cape Town, NSW, Australia - 01000-000"
address,"997, Hill Crescent, Behind Temple, Cape Town - 75001, NSW, France"
email,sales1387@mail.co.uk
url,http://sub.example.org
email,alex.lastname@gmail.com
address,"1697, King Way, Behind Temple, Mumbai - 01000-000, TX, India"
phone,917-1664797
phone,(+82)-933-2860669
url,http://portal.net:8080
phone,+61 691.346.9284
address,"01000-000 Tokyo, Cedar Court 599, France"
phone,-3310831
url,https://dev.xn--p1ai:80/search?q=test&utm=1
email,info4743@govdomain.gov
url,https://dev.mysite.co:8443/products
address,"Hill Lane 4540
00184 Beijing
Russia"
email,first_last3996@hotmail.com
address,"Unit 8, 9124 Lake Rd, Berlin, Russia SW1A 1AA"
phone,578 875-7357
email,contact+filter@gmail.com
url,https://xn--p1ai:80/#section-8
url,https://app.example.com:8443/download/file.zip
